cache_read_tokens_reported,cache_write_tokens_reported,completed_at_utc,container_id,content_chunk_count,decode_wall_time_ms,error_message_sanitized,error_type,event_type,finish_reason,first_content_event_at_utc,first_stream_event_at_utc,http_status,in_flight_requests_at_start,input_tokens_estimated,input_tokens_reported,last_content_event_at_utc,model,output_tokens_estimated,output_tokens_reported,process_id,provider,provider_request_id,request_duration_ms,request_id_local,request_path,retry_index,run_id,schema_version,started_at_utc,stream_event_count,target_path,task_name,tokenizer_method,trial_id,ttft_content_ms,ttft_stream_event_ms,usage_source
,,2026-07-29T05:18:31.802338Z,,0,,,,request,,,2026-07-29T05:18:30.937693Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-FO4exU2ZbM6AsT6I1x9GSpVu,13853,afb718067b2b4632b49d4ec4d1a552a7,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:17.949164Z,0,/v1/chat/completions,unknown,,unknown,,12989,not_reported
,,2026-07-29T05:18:35.903891Z,,0,,,,request,,,2026-07-29T05:18:33.659059Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-nY6GDu1FqcX1JeWZovokDx61,11823,ad6fe00df71f434cb9c263cac05dc08f,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:24.081095Z,0,/v1/chat/completions,unknown,,unknown,,9578,not_reported
,,2026-07-29T05:18:39.222414Z,,0,,,,request,,,2026-07-29T05:18:37.830799Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-A2F1gRJeNZZvfsQ3PikXBqJv,11948,0c04a09ead0b48539647c4d23943b1e6,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:27.273936Z,0,/v1/chat/completions,unknown,,unknown,,10557,not_reported
,,2026-07-29T05:18:41.129366Z,,0,,,,request,,,2026-07-29T05:18:40.504883Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-i0etnFCngVCOEs4vdc8psHEv,11386,916939960a3c4bd1a785d6d681e19560,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:29.743281Z,0,/v1/chat/completions,unknown,,unknown,,10762,not_reported
,,2026-07-29T05:18:43.044306Z,,0,,,,request,,,2026-07-29T05:18:42.318561Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-UXOhGENVbb1fDzSQnmtTSXwb,11174,71fb10ed6284473abafd9f5a87aa6d79,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:31.870087Z,0,/v1/chat/completions,unknown,,unknown,,10448,not_reported
,,2026-07-29T05:18:47.114248Z,,0,,,,request,,,2026-07-29T05:18:46.380519Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-TZynCLPLNPU44mbRT93W7sf0,7810,83f59bb38dc3430b974f13164c67d628,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:39.304553Z,0,/v1/chat/completions,unknown,,unknown,,7076,not_reported
,,2026-07-29T05:18:52.549584Z,,0,,,,request,,,2026-07-29T05:18:50.356663Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-cWT4JhW9q0ki6jopgNx7a1s6,12598,a5235aacadcb4b14b646dbc6ad09f5cf,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:39.951727Z,0,/v1/chat/completions,unknown,,unknown,,10405,not_reported
,,2026-07-29T05:18:54.797023Z,,0,,,,request,,,2026-07-29T05:18:53.785509Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-4pNEkqTpkvqy9m1CKlVURRv3,13631,14f9a6e201c44dffb4d83cc3cd02039a,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:41.166312Z,0,/v1/chat/completions,unknown,,unknown,,12619,not_reported
,,2026-07-29T05:18:57.470397Z,,0,,,,request,,,2026-07-29T05:18:56.104215Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-tYkcHYkpo3HdnSZdk4F311Sy,14342,12449a382a754d36a08ef310b6eb0210,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:43.128135Z,0,/v1/chat/completions,unknown,,unknown,,12976,not_reported
,,2026-07-29T05:19:04.552185Z,,0,,,,request,,,2026-07-29T05:18:58.845903Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-Qun98xRrRQS8kR4CFeFf14Ve,16545,92120c0a838842418a2b03cf6921c2a6,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:48.006984Z,0,/v1/chat/completions,unknown,,unknown,,10839,not_reported
,,2026-07-29T05:20:22.505188Z,,0,,,,request,,,2026-07-29T05:18:04.044218Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-rSy97WP5hHOAMmYXNM10CsMQ,143305,8daf180d63604a0eaa813b5b7d0d21e8,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:17:59.199707Z,0,/v1/chat/completions,unknown,,unknown,,4844,not_reported
,,2026-07-29T05:20:24.747579Z,,0,,,,request,,,2026-07-29T05:20:24.250069Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-SFVTyV7JpQsOfO7OaDHQZN3M,89916,e567145d79914f0aa9fedd4980b75d53,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:54.832001Z,0,/v1/chat/completions,unknown,,unknown,,89418,not_reported
,,2026-07-29T05:20:27.484948Z,,0,,,,request,,,2026-07-29T05:20:26.015784Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-NjJURYyE7mSSjRBdn72rwuWr,89888,311d6062d4d34dacbec9baa95b9cac74,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:57.596484Z,0,/v1/chat/completions,unknown,,unknown,,88419,not_reported
,,2026-07-29T05:20:30.429225Z,,0,,,,request,,,2026-07-29T05:20:28.868844Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-peRpD4CczRJ7NU1vk0ZfUcyl,85795,7dcaf5f11a1942ab817d9bcf8e54acaa,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:19:04.634131Z,0,/v1/chat/completions,unknown,,unknown,,84235,not_reported
,,2026-07-29T05:20:36.810841Z,,0,,,,request,,,2026-07-29T05:20:33.916558Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-3WIUH9vA8ICDxprvL7Pc0bsL,14246,2e25e1e7bef046bc8e9ca051f461cf0c,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:22.564386Z,0,/v1/chat/completions,unknown,,unknown,,11352,not_reported
,,2026-07-29T05:20:38.577202Z,,0,,,,request,,,2026-07-29T05:20:38.154744Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-bFrDQ38XeDUdUozu7clrhcEa,13690,e615f910b3d14013a19d40a89aa98e5b,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:24.887414Z,0,/v1/chat/completions,unknown,,unknown,,13267,not_reported
,,2026-07-29T05:20:40.880941Z,,0,,,,request,,,2026-07-29T05:20:40.149243Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-w1q48nsF9lyL63BofmMCjg2V,13356,2223a3580b63445d8e9499c79ce9e056,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:27.524714Z,0,/v1/chat/completions,unknown,,unknown,,12625,not_reported
,,2026-07-29T05:20:45.884593Z,,0,,,,request,,,2026-07-29T05:20:44.633891Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-TpAwrpJRCqazzfphrsoYKAKn,15421,e8d9da1911d84f0fbc89ec48f6580956,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:30.463164Z,0,/v1/chat/completions,unknown,,unknown,,14171,not_reported
,,2026-07-29T05:20:52.346609Z,,0,,,,request,,,2026-07-29T05:20:49.675318Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-BsdwMewbzDPtx4LDr6TTOPVD,15502,6516fd5c3b5d4a3da44dfb3114bcba20,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:36.844719Z,0,/v1/chat/completions,unknown,,unknown,,12831,not_reported
,,2026-07-29T05:20:54.509145Z,,0,,,,request,,,2026-07-29T05:20:53.656825Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-ugROS9uMrQHuAU6FwCGKBlnb,15892,b4a66eccc4dc4f37a1c445f7bc3432e7,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:38.616889Z,0,/v1/chat/completions,unknown,,unknown,,15040,not_reported
,,2026-07-29T05:20:57.276422Z,,0,,,,request,,,2026-07-29T05:20:56.005709Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-9RpQK1PcQkR9kDRF1nnZXlSt,16024,03ce565e64a64fe2acdcfda5476d7cbd,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:41.252417Z,0,/v1/chat/completions,unknown,,unknown,,14753,not_reported
,,2026-07-29T05:21:01.508755Z,,0,,,,request,,,2026-07-29T05:21:00.851491Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-yMayAfpGltHyjBd3iQdxyP0M,15563,0e7e21d789264eefb7f9b991b0cf8525,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:45.945499Z,0,/v1/chat/completions,unknown,,unknown,,14906,not_reported
,,2026-07-29T05:21:17.607099Z,,0,,,,request,,,2026-07-29T05:19:05.917533Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-9T6zRlP9fz6K8fFA93DfJkyx,145009,29f35fcee33a4ced895c09e112d97395,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:18:52.598306Z,0,/v1/chat/completions,unknown,,unknown,,13319,not_reported
,,2026-07-29T05:21:21.462479Z,,0,,,,request,,,2026-07-29T05:21:18.936663Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-uziVC8czdTnc30617Tsr1anM,26910,d5fa6e41a7dd41d1b9a221bed3d2600a,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:54.552610Z,0,/v1/chat/completions,unknown,,unknown,,24384,not_reported
,,2026-07-29T05:21:24.270852Z,,0,,,,request,,,2026-07-29T05:21:22.964956Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-1mlwhpvV6vB62EKVFyhW5Aot,26861,f62d4973cfc34c2d83eb0ffef4915407,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:57.409685Z,0,/v1/chat/completions,unknown,,unknown,,25555,not_reported
,,2026-07-29T05:21:27.763339Z,,0,,,,request,,,2026-07-29T05:21:25.869140Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-xVsbT9yk5uCYpMEFwSsL1UjQ,26072,e5b0abed0ef14358a9b6408581960ddc,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:01.691192Z,0,/v1/chat/completions,unknown,,unknown,,24178,not_reported
,,2026-07-29T05:21:30.680220Z,,0,,,,request,,,2026-07-29T05:21:29.395981Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-cynyI0EcMYMqdO58puFzx0zw,9171,5546b45886e04d21899272ec26ab665a,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:21.509499Z,0,/v1/chat/completions,unknown,,unknown,,7886,not_reported
,,2026-07-29T05:21:32.668009Z,,0,,,,request,,,2026-07-29T05:21:32.363834Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-DCFS3NKmod3OHMoyzSZbeHgo,8328,f180d5f9ef9c40318a44072657e4947a,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:24.340237Z,0,/v1/chat/completions,unknown,,unknown,,8024,not_reported
,,2026-07-29T05:21:34.868073Z,,0,,,,request,,,2026-07-29T05:21:34.212144Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-eJYrEuVPO25z3twCqsbZmA5z,7037,a515a17e7ff24118870a3e1e8cafa48d,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:27.830821Z,0,/v1/chat/completions,unknown,,unknown,,6381,not_reported
,,2026-07-29T05:21:36.790212Z,,0,,,,request,,,2026-07-29T05:21:36.230702Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-sgQRSS95Q8JCux38GtYsoHEk,5982,264002894c744cf8bf9984d1c6cdbc78,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:30.807819Z,0,/v1/chat/completions,unknown,,unknown,,5423,not_reported
,,2026-07-29T05:21:39.502936Z,,0,,,,request,,,2026-07-29T05:21:38.150520Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-BZRphiigTKBmMujeD5xoDFXk,6795,3419426608e5451397da71ca73cf4aea,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:32.707553Z,0,/v1/chat/completions,unknown,,unknown,,5443,not_reported
,,2026-07-29T05:21:42.690470Z,,0,,,,request,,,2026-07-29T05:21:41.234456Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-BitxHKiGeZAs5SzA0lvFJjth,7745,1998d01d6ecb426dbeed3b88ff77425d,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:34.945522Z,0,/v1/chat/completions,unknown,,unknown,,6289,not_reported
,,2026-07-29T05:21:45.345811Z,,0,,,,request,,,2026-07-29T05:21:44.130794Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-dZQxTgum3a7XDJ44hGX6rbIr,7517,95a3e4eb1be74d06863621e100b9ae33,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:37.829256Z,0,/v1/chat/completions,unknown,,unknown,,6302,not_reported
,,2026-07-29T05:21:47.891602Z,,0,,,,request,,,2026-07-29T05:21:46.846517Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-RZA7jWPdo1ruwyBtzaCeknYs,8041,08f4a129af5b4df6b09f9735b7d3a45c,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:39.850191Z,0,/v1/chat/completions,unknown,,unknown,,6996,not_reported
,,2026-07-29T05:21:55.685665Z,,0,,,,request,,,2026-07-29T05:21:04.394933Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-CN1L7NbXrlitNbKn19FDwalJ,63173,8e728c2c89274e7eb336b1d5a42b1c42,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:20:52.512353Z,0,/v1/chat/completions,unknown,,unknown,,11883,not_reported
,,2026-07-29T05:21:56.677583Z,,0,,,,request,,,2026-07-29T05:21:50.223258Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-voaXG5DnEmhKdZTV6KdQmhNz,13816,86125a5ae7bd4b9d9d6e93221f6dae38,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:42.861782Z,0,/v1/chat/completions,unknown,,unknown,,7361,not_reported
,,2026-07-29T05:21:57.287977Z,,0,,,,request,,,2026-07-29T05:21:56.982770Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-aqdfvjs7z4tBBbjPOy00fo5T,11749,d359ad7868ed47c093b4217e0be5cbc6,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:45.538813Z,0,/v1/chat/completions,unknown,,unknown,,11444,not_reported
,,2026-07-29T05:21:59.067935Z,,0,,,,request,,,2026-07-29T05:21:58.141025Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-cvKsZWVElk7YZZhd9826MUth,10216,75fe04ec01d84c69af4f3847421eb707,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:48.852034Z,0,/v1/chat/completions,unknown,,unknown,,9289,not_reported
,,2026-07-29T05:21:59.392615Z,,0,,,,request,,,2026-07-29T05:21:58.455821Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-kW51AObuMqYwwqfnohTGzS1T,9141,8a62a72d4e7b44c68f7d8488c17e34c9,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:50.251997Z,0,/v1/chat/completions,unknown,,unknown,,8204,not_reported
,,2026-07-29T05:22:02.472809Z,,0,,,,request,,,2026-07-29T05:22:00.863082Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-GUItDBdHLqcpSZx02LdsEHcP,5731,3957fefe43ab4d4598632b9231dd0501,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:56.741532Z,0,/v1/chat/completions,unknown,,unknown,,4122,not_reported
,,2026-07-29T05:22:04.746952Z,,0,,,,request,,,2026-07-29T05:22:03.730632Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-E5qXkqNQW50vc4u0kuBFf3zO,7423,90ca29494e1a4d8d8b870626719c2959,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:57.323493Z,0,/v1/chat/completions,unknown,,unknown,,6407,not_reported
,,2026-07-29T05:22:06.802726Z,,0,,,,request,,,2026-07-29T05:22:06.073167Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-xOAlcjY3BNLA60WSWR1GCTuQ,7691,b9cca5d324eb419d9ae7b62d5211825d,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:59.111916Z,0,/v1/chat/completions,unknown,,unknown,,6961,not_reported
,,2026-07-29T05:22:09.747595Z,,0,,,,request,,,2026-07-29T05:22:07.964140Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-QswrCikPmfyTH48T7kflYiJJ,10237,381aee35ed164bc0a5663fb6e0692384,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:59.510411Z,0,/v1/chat/completions,unknown,,unknown,,8454,not_reported
,,2026-07-29T05:22:13.319188Z,,0,,,,request,,,2026-07-29T05:22:11.190087Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-c3HaJ5vspVpYpA2HoDj4KEt3,10694,f4b9babce9234b5a8fe32db5ed72ea5e,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:02.624821Z,0,/v1/chat/completions,unknown,,unknown,,8565,not_reported
,,2026-07-29T05:22:15.814890Z,,0,,,,request,,,2026-07-29T05:22:14.794491Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-HT12bpaWqH9tK1EfHAYSb6FI,8934,6b317e59c0d24933aa3d0c53449ad398,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:06.881281Z,0,/v1/chat/completions,unknown,,unknown,,7913,not_reported
,,2026-07-29T05:22:20.212334Z,,0,,,,request,,,2026-07-29T05:22:17.015919Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-b4LXabG4tuDzAsu4ejxvQJDM,10335,381992952a8b40b483c5ea9feb82fe65,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:09.877490Z,0,/v1/chat/completions,unknown,,unknown,,7138,not_reported
,,2026-07-29T05:22:27.844878Z,,0,,,,request,,,2026-07-29T05:22:21.763831Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-hDXeNmUA2q95PeV07H8UkFte,14304,8f4e7c3139f0486f90d2466759e8c4bf,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:13.540566Z,0,/v1/chat/completions,unknown,,unknown,,8223,not_reported
,,2026-07-29T05:22:30.987619Z,,0,,,,request,,,2026-07-29T05:22:29.754102Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-yNUN7qhVWOeWdCkxAyf3qRoE,15095,6fda7a694b9b45c2bd6f31b03cb133e0,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:15.892741Z,0,/v1/chat/completions,unknown,,unknown,,13861,not_reported
,,2026-07-29T05:22:33.154674Z,,0,,,,request,,,2026-07-29T05:22:32.569917Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-9QTFssUhfe0BPKGp1d70YzFS,12535,6bd773504f6646769e1a5a282da2d2b7,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:20.619701Z,0,/v1/chat/completions,unknown,,unknown,,11950,not_reported
,,2026-07-29T05:22:37.855108Z,,0,,,,request,,,2026-07-29T05:22:35.133527Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-hdVvuBiEDwr6FC7XPOEiBA5C,9848,a4de6865ffeb499092c3f197a03032b1,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:28.007424Z,0,/v1/chat/completions,unknown,,unknown,,7126,not_reported
,,2026-07-29T05:22:42.811912Z,,0,,,,request,,,2026-07-29T05:22:40.358276Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-uxPEKNOZNQ8WI9fj8NUm6kGC,11459,11096270c44244ad980b1e1717b4d2ae,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:31.352745Z,0,/v1/chat/completions,unknown,,unknown,,9006,not_reported
,,2026-07-29T05:22:44.735831Z,,0,,,,request,,,2026-07-29T05:22:44.237052Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-MAHghC9fGczJlbfi5Ojn3QDn,11509,36b344b1d23e47de9c95ee9ae266ffd8,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:33.227089Z,0,/v1/chat/completions,unknown,,unknown,,11010,not_reported
,,2026-07-29T05:22:49.631107Z,,0,,,,request,,,2026-07-29T05:22:46.519532Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-eMxJG5mq5GqoGhOq4Igr233m,11427,797ae005f4b54e6988b4227088feee9f,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:38.204102Z,0,/v1/chat/completions,unknown,,unknown,,8315,not_reported
,,2026-07-29T05:22:52.900159Z,,0,,,,request,,,2026-07-29T05:22:51.267368Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-kH0QbdCSg9WvDXLPIumpnKbQ,13707,81ceab599f374b65a80b00aebd4149ea,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:39.193319Z,0,/v1/chat/completions,unknown,,unknown,,12074,not_reported
,,2026-07-29T05:22:57.648448Z,,0,,,,request,,,2026-07-29T05:22:54.763093Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-vWaJdwxhPcWIFBhIrIansgc5,14631,39cf2557d63049569f281a181dcb7f77,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:43.017503Z,0,/v1/chat/completions,unknown,,unknown,,11746,not_reported
,,2026-07-29T05:23:00.575695Z,,0,,,,request,,,2026-07-29T05:22:59.895569Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-R3E2mfgEFcgjQirA1JiQ3sto,15773,0815deea7d8d4268b5bee1b051e7e58a,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:44.802736Z,0,/v1/chat/completions,unknown,,unknown,,15093,not_reported
,,2026-07-29T05:23:03.791452Z,,0,,,,request,,,2026-07-29T05:23:02.229751Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-0z4uiMNKxFDDRPPyJEmFOqF3,14069,6c3b7321adee40e19a8e5d4a63e0ae0f,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:49.721994Z,0,/v1/chat/completions,unknown,,unknown,,12508,not_reported
,,2026-07-29T05:23:05.995768Z,,0,,,,request,,,2026-07-29T05:23:05.204284Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-djDEKE6hm0JZUwEPajCapQn2,13012,f2c383d95e5c45f4be65d79d5a09c729,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:52.983446Z,0,/v1/chat/completions,unknown,,unknown,,12221,not_reported
,,2026-07-29T05:23:08.209536Z,,0,,,,request,,,2026-07-29T05:23:07.538370Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-tEbQdBBDiBihpRW6Hs5qhWA6,10429,1953689e507741069683598629937d9d,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:22:57.780173Z,0,/v1/chat/completions,unknown,,unknown,,9758,not_reported
,,2026-07-29T05:23:12.298101Z,,0,,,,request,,,2026-07-29T05:23:10.081655Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-1JEGHetEPI2ZrPQVfmsQTYon,9626,b9de18d7e5774047a5b7d4deeacc6811,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:23:02.672539Z,0,/v1/chat/completions,unknown,,unknown,,7409,not_reported
,,2026-07-29T05:23:14.659829Z,,0,,,,request,,,2026-07-29T05:22:00.442352Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-CIgcCGBw2Y5ydeIa2LeTvyy6,78811,81ad01ec30f94186adb50ce768f726f1,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:21:55.849040Z,0,/v1/chat/completions,unknown,,unknown,,4593,not_reported
,,2026-07-29T05:23:15.247062Z,,0,,,,request,,,2026-07-29T05:23:13.942360Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-UD9BRCIzzeBQl77hKNB7TGjw,8391,aace55badd4b48f7a09f6fec3175202f,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:23:06.855805Z,0,/v1/chat/completions,unknown,,unknown,,7087,not_reported
,,2026-07-29T05:23:18.195365Z,,0,,,,request,,,2026-07-29T05:23:17.184228Z,200,2,,,,qwen3.6-35b,,,,kourier,chatcmpl-h7Y79RlvVnEGUAtrhcqrtZbd,9819,7997779ec07d44c5935e0acd5eb722c8,/chat/completions,0,tb21-omp-kourier-full-qwen3.6-35b-20260729-051711,1,2026-07-29T05:23:08.376759Z,0,/v1/chat/completions,unknown,,unknown,,8807,not_reported
